raceId,driverId,lap,position,time,milliseconds
888,814,39,11,01:37.5,97513
888,814,40,10,01:37.6,97595
888,814,41,10,01:36.9,96862
888,814,42,10,01:36.6,96629
888,814,43,9,01:36.6,96566
888,814,44,9,01:36.7,96654
888,814,45,9,01:37.0,96950
888,814,46,8,01:37.0,97026
888,814,47,8,01:36.9,96858
888,814,48,8,01:37.9,97898
888,814,49,8,01:37.4,97400
888,814,50,8,01:38.1,98060
888,814,51,8,01:36.8,96770
888,814,52,8,01:37.0,96975
888,814,53,9,01:37.4,97393
888,814,54,9,01:36.7,96676
888,814,55,9,01:37.0,96992
888,814,56,9,01:36.9,96937
888,814,57,9,01:37.1,97076
888,814,58,10,01:37.8,97803
888,814,59,11,01:38.5,98456
888,814,60,11,01:37.8,97817
888,813,1,15,01:48.4,108406
888,813,2,15,01:40.6,100592
888,813,3,15,01:39.8,99800
888,813,4,14,01:40.0,100017
888,813,5,13,01:39.5,99495
888,813,6,11,01:39.6,99604
888,813,7,11,01:39.8,99758
888,813,8,10,01:39.7,99659
888,813,9,9,01:39.3,99318
888,813,10,9,01:39.4,99375
888,813,11,9,01:39.3,99303
888,813,12,9,01:39.2,99201
888,813,13,8,01:39.2,99162
888,813,14,9,01:40.2,100231
888,813,15,9,01:39.2,99205
888,813,16,9,01:39.3,99334
888,813,17,8,01:39.1,99144
888,813,18,7,01:39.3,99309
888,813,19,7,01:39.6,99645
888,813,20,7,01:39.8,99811
888,813,21,7,01:41.7,101731
888,813,22,14,01:53.7,113715
888,813,23,12,01:38.5,98496
888,813,24,12,01:56.1,116146
888,813,25,8,02:00.6,120565
888,813,26,8,02:07.7,127715
888,813,27,8,02:21.6,141612
888,813,28,8,02:20.6,140608
888,813,29,8,02:24.6,144623
888,813,30,8,01:39.0,98961
888,813,31,8,01:37.8,97751
888,813,32,8,01:37.7,97703
888,813,33,8,01:37.7,97670
888,813,34,8,01:37.5,97486
888,813,35,8,01:37.8,97805
888,813,36,9,01:38.5,98480
888,813,37,9,01:37.4,97439
888,813,38,8,01:37.3,97319
888,813,39,8,01:37.5,97454
888,813,40,8,01:37.5,97528
888,813,41,8,01:37.4,97351
888,813,42,8,01:37.3,97254
888,813,43,8,01:37.0,97041
888,813,44,8,01:37.1,97120
888,813,45,8,01:37.1,97121
888,813,46,7,01:37.6,97591
888,813,47,7,01:37.0,96997
888,813,48,7,01:37.8,97807
888,813,49,7,01:37.5,97507
888,813,50,10,01:40.4,100362
888,813,51,16,02:07.4,127369
888,813,52,16,01:34.4,94412
888,813,53,16,01:34.7,94666
888,813,54,16,01:34.8,94800
888,813,55,15,01:34.5,94505
888,813,56,15,01:34.3,94293
888,813,57,15,01:34.6,94550
888,813,58,15,01:34.8,94801
888,813,59,15,01:34.9,94883
888,813,60,15,01:35.0,95034
888,821,1,16,01:48.7,108680
888,821,2,16,01:40.8,100758
888,821,3,16,01:39.8,99773
888,821,4,15,01:40.1,100072
888,821,5,14,01:39.3,99347
888,821,6,12,01:42.1,102053
888,821,7,17,01:54.5,114511
888,821,8,16,01:38.7,98656
888,821,9,15,01:38.6,98642
888,821,10,15,01:38.5,98543
888,821,11,15,01:38.2,98206
888,821,12,15,01:38.6,98642
888,821,13,15,01:38.6,98553
888,821,14,15,01:38.3,98253
888,821,15,15,01:38.8,98808
888,821,16,15,01:38.9,98905
888,821,17,14,01:38.8,98762
888,821,18,14,01:40.1,100063
888,821,19,13,01:39.2,99157
888,821,20,13,01:39.4,99428
888,821,21,14,01:40.1,100085
888,821,22,13,01:42.8,102791
888,821,23,14,01:54.0,113960
888,821,24,14,01:59.1,119060
888,821,25,14,02:03.4,123408
888,821,26,14,01:54.6,114620
888,821,27,14,02:21.8,141835
888,821,28,14,02:20.4,140448
888,821,29,14,02:22.0,142029
888,821,30,14,01:39.9,99932
888,821,31,14,01:38.6,98630
888,821,32,14,01:37.7,97683
888,821,33,14,01:37.9,97865
888,821,34,14,01:37.9,97923
888,821,35,14,01:37.9,97881
888,821,36,14,01:37.8,97794
888,821,37,14,01:37.5,97466
888,821,38,13,01:37.8,97793
888,821,39,13,01:37.3,97269
888,821,40,12,01:37.5,97544
888,821,41,12,01:39.7,99682
888,821,42,16,01:54.0,113962
888,821,43,16,01:35.9,95920
888,821,44,16,01:36.5,96547
888,821,45,16,01:36.6,96637
888,821,46,16,01:36.8,96751
888,821,47,16,01:36.2,96238
888,821,48,16,01:36.1,96059
888,821,49,15,01:36.0,95980
888,821,50,15,01:37.2,97207
888,821,51,14,01:36.2,96221
888,821,52,15,01:37.2,97197
888,821,53,15,01:36.1,96087
888,821,54,14,01:36.6,96636
888,821,55,14,01:36.3,96315
888,821,56,14,01:35.8,95792
888,821,57,14,01:36.0,96026
888,821,58,14,01:36.0,96025
888,821,59,14,01:37.9,97931
888,821,60,14,01:35.8,95830
888,823,1,17,01:48.9,108928
888,823,2,17,01:41.4,101413
888,823,3,17,01:40.6,100583
888,823,4,16,01:41.2,101239
888,823,5,16,01:42.6,102586
888,823,6,18,01:58.3,118279
888,823,7,18,01:40.4,100423
888,823,8,19,01:41.7,101745
888,823,9,17,01:41.1,101105
888,823,10,17,01:40.8,100800
888,823,11,17,01:41.0,100987
888,823,12,17,01:41.0,100978
888,823,13,17,01:41.3,101280
888,823,14,17,01:41.1,101145
888,823,15,17,01:40.8,100810
888,823,16,17,01:40.8,100823
888,823,17,17,01:41.3,101283
888,823,18,17,01:41.0,101039
888,823,19,18,01:43.4,103413
888,823,20,20,01:57.9,117904
888,823,21,19,01:40.2,100160
888,823,22,18,01:41.7,101740
888,823,23,17,01:42.8,102757
888,823,24,17,02:01.6,121554
888,823,25,16,01:42.0,102003
888,823,26,16,01:42.0,102021
888,823,27,16,02:10.5,130537
888,823,28,16,02:20.5,140540
888,823,29,16,02:20.9,140867
888,823,30,17,01:41.9,101883
888,823,31,17,01:39.8,99836
888,823,32,17,01:39.8,99770
888,823,33,17,01:39.4,99389
888,823,34,17,01:39.6,99615
888,823,35,17,01:40.0,100045
888,823,36,17,01:40.1,100050
888,823,37,17,01:40.1,100093
888,823,38,17,01:42.6,102610
888,823,39,17,01:56.0,116043
888,823,40,17,01:38.5,98509
888,823,41,17,01:39.0,98987
888,823,42,17,01:38.9,98930
888,823,43,17,01:38.9,98854
888,823,44,17,01:38.8,98827
888,823,45,17,01:38.9,98870
888,823,46,17,01:39.0,99040
888,823,47,17,01:38.6,98590
888,823,48,17,01:38.7,98652
888,823,49,17,01:38.7,98653
888,823,50,17,01:38.6,98631
888,823,51,17,01:38.8,98839
888,823,52,17,01:38.5,98536
888,823,53,17,01:40.9,100879
888,823,54,17,01:39.5,99473
888,823,55,17,01:39.1,99064
888,823,56,17,01:39.5,99481
888,823,57,17,01:40.2,100152
888,823,58,18,01:41.8,101817
888,823,59,18,01:42.5,102541
888,818,1,18,01:49.2,109178
888,818,2,18,01:41.5,101528
888,818,3,18,01:40.6,100600
888,818,4,19,01:43.8,103828
888,818,5,20,01:58.7,118718
888,818,6,19,01:39.7,99746
888,818,7,19,01:40.3,100282
888,818,8,18,01:40.7,100709
888,818,9,16,01:39.4,99398
888,818,10,16,01:39.5,99495
888,818,11,16,01:39.4,99437
888,818,12,16,01:39.3,99281
888,818,13,16,01:39.5,99506
888,818,14,16,01:39.9,99948
888,818,15,16,01:39.3,99307
888,818,16,16,01:39.9,99878
888,818,17,16,01:40.2,100151
888,818,18,16,01:39.8,99760
888,818,19,16,01:39.7,99685
888,818,20,16,01:39.7,99715
888,818,21,16,01:40.4,100363
888,818,22,16,01:50.5,110545
888,822,1,19,01:49.7,109722
888,822,2,19,01:42.1,102100
888,822,3,19,01:40.4,100425
888,822,4,17,01:41.0,101044
888,822,5,15,01:39.8,99835
888,822,6,13,01:39.7,99686
888,822,7,12,01:39.4,99443
888,822,8,11,01:39.5,99476
888,822,9,10,01:39.1,99060
888,822,10,10,01:39.3,99297
888,822,11,10,01:39.3,99269
888,822,12,10,01:39.2,99222
888,822,13,10,01:39.3,99285
888,822,14,10,01:39.1,99113
888,822,15,10,01:39.0,99011
888,822,16,10,01:39.4,99351
888,822,17,9,01:38.9,98858
888,822,18,8,01:39.9,99857
888,822,19,8,01:40.1,100050
888,822,20,8,01:40.2,100172
888,822,21,11,01:42.4,102384
888,822,22,12,01:43.0,102951
888,822,23,15,02:10.1,130099
888,822,24,15,02:01.7,121701
888,822,25,15,02:03.5,123543
888,822,26,15,01:50.5,110512
888,822,27,15,02:10.7,130749
888,822,28,15,02:20.5,140537
888,822,29,15,02:21.7,141672
888,822,30,16,01:41.5,101481
888,822,31,16,01:38.4,98414
888,822,32,16,01:38.2,98155
888,822,33,16,01:37.9,97902
888,822,34,16,01:38.1,98104
888,822,35,16,01:37.8,97762
888,822,36,16,01:37.7,97713
888,822,37,16,01:38.1,98104
888,822,38,15,01:37.7,97715
888,822,39,14,01:37.6,97562
888,822,40,15,01:39.1,99057
888,822,41,14,01:38.2,98172
888,822,42,13,01:37.3,97271
888,822,43,13,01:37.1,97073
888,822,44,12,01:37.1,97085
888,822,45,12,01:37.2,97165
888,822,46,12,01:38.0,97993
888,822,47,13,01:37.9,97870
888,822,48,13,01:37.1,97135
888,822,49,12,01:37.1,97102
888,822,50,11,01:37.1,97092
888,822,51,10,01:37.1,97083
888,822,52,10,01:37.2,97204
888,822,53,10,01:37.1,97085
888,822,54,15,01:42.4,102426
888,822,55,16,02:17.9,137851
888,822,56,16,01:34.0,93972
888,822,57,16,01:43.5,103462
888,822,58,16,01:34.8,94846
888,822,59,16,01:35.7,95666
888,824,1,20,01:50.3,110319
888,824,2,20,01:42.1,102143
888,824,3,20,01:40.6,100560
888,824,4,18,01:41.2,101155
888,824,5,17,01:42.4,102374
888,824,6,20,01:58.4,118423
888,824,7,20,01:40.8,100822
888,824,8,20,01:40.9,100867
888,824,9,18,01:41.0,100986
888,824,10,18,01:40.9,100924
888,824,11,18,01:41.0,101013
888,824,12,18,01:41.7,101697
888,824,13,18,01:41.0,101041
888,824,14,18,01:41.0,100966
888,824,15,18,01:41.0,101026
888,824,16,18,01:40.7,100704
888,824,17,18,01:41.1,101147
888,824,18,19,01:42.5,102468
888,824,19,20,01:56.5,116542
888,824,20,19,01:39.8,99844
888,824,21,18,01:40.2,100155
888,819,1,21,01:50.6,110619
888,819,2,21,01:42.8,102819
888,819,3,21,01:41.2,101216
888,819,4,21,01:43.7,103666
888,819,5,21,01:59.5,119457
888,819,6,21,01:40.0,100017
888,819,7,21,01:40.4,100384
888,819,8,21,01:40.3,100306
888,819,9,19,01:40.9,100866
888,819,10,19,01:40.9,100942
888,819,11,19,01:40.8,100786
888,819,12,19,01:41.4,101414
888,819,13,19,01:41.1,101130
888,819,14,19,01:41.1,101052
888,819,15,19,01:40.8,100840
888,819,16,19,01:40.6,100554
888,819,17,19,01:41.1,101060
888,819,18,18,01:40.6,100602
888,819,19,17,01:40.6,100639
888,819,20,17,01:40.3,100323
888,819,21,17,01:40.2,100221
888,819,22,17,01:40.1,100108
888,819,23,16,01:41.0,100958
888,819,24,16,02:06.5,126491
888,819,25,17,02:01.3,121292
888,819,26,17,01:42.5,102495
888,819,27,17,02:08.4,128417
888,819,28,17,02:20.2,140197
888,819,29,17,02:20.8,140797
888,819,30,19,01:42.9,102903
888,819,31,19,01:40.5,100490
888,819,32,19,01:40.4,100364
888,819,33,19,01:39.9,99879
888,819,34,19,01:42.7,102704
888,819,35,19,01:59.4,119445
888,819,36,19,01:39.5,99529
888,819,37,19,01:39.0,98960
888,819,38,19,01:39.4,99391
888,819,39,19,01:38.9,98929
888,819,40,19,01:38.9,98887
888,819,41,19,01:38.8,98798
888,819,42,19,01:38.4,98435
888,819,43,19,01:38.4,98440
888,819,44,19,01:38.6,98610
888,819,45,19,01:39.3,99281
888,819,46,19,01:38.7,98734
888,819,47,19,01:38.5,98468
888,819,48,19,01:38.7,98688
888,819,49,19,01:39.0,99008
888,819,50,18,01:39.3,99320
888,819,51,18,01:37.6,97584
888,819,52,18,01:38.1,98056
888,819,53,18,01:40.3,100275
888,819,54,18,01:38.2,98227
888,819,55,18,01:38.9,98928
888,819,56,18,01:39.5,99472
888,819,57,18,01:40.4,100368
888,819,58,17,01:40.5,100458
888,819,59,17,01:38.2,98209
888,820,1,22,01:51.1,111141
888,820,2,22,01:42.9,102915
888,820,3,22,01:41.3,101287
888,820,4,20,01:41.7,101658
888,820,5,18,01:41.0,101020
888,820,6,15,01:41.5,101509
888,820,7,14,01:40.5,100535
888,820,8,17,01:44.8,104771
888,820,9,20,01:58.7,118651
888,820,10,20,01:41.8,101799
888,820,11,20,01:40.7,100659
888,820,12,20,01:41.1,101052
888,820,13,20,01:41.0,100969
888,820,14,20,01:41.0,101027
888,820,15,20,01:40.6,100644
888,820,16,20,01:40.2,100156
888,820,17,20,01:40.7,100748
888,820,18,20,01:40.1,100100
888,820,19,19,01:40.8,100772
888,820,20,18,01:43.2,103238
888,820,21,20,01:57.4,117363
888,820,22,19,01:40.2,100189
888,820,23,18,01:46.8,106786
888,820,24,18,02:03.5,123488
888,820,25,18,01:44.4,104394
888,820,26,18,01:43.7,103697
888,820,27,18,01:59.3,119281
888,820,28,18,02:20.6,140627
888,820,29,18,02:19.6,139610
888,820,30,18,01:41.6,101553
888,820,31,18,01:40.0,99987
888,820,32,18,01:39.9,99911
888,820,33,18,01:39.6,99564
888,820,34,18,01:39.9,99856
888,820,35,18,01:39.9,99923
888,820,36,18,01:40.0,100044
888,820,37,18,01:42.1,102096
888,820,38,18,01:57.6,117596
888,820,39,18,01:38.8,98816
888,820,40,18,01:39.1,99056
888,820,41,18,01:39.3,99314
888,820,42,18,01:39.0,98991
888,820,43,18,01:38.9,98870
888,820,44,18,01:38.8,98779
888,820,45,18,01:39.5,99531
888,820,46,18,01:39.0,98979
888,820,47,18,01:38.4,98383
888,820,48,18,01:39.0,98964
888,820,49,18,01:39.2,99169
888,820,50,19,01:40.2,100225
888,820,51,19,01:40.0,100023
888,820,52,19,01:41.6,101637
888,820,53,19,01:38.6,98623
888,820,54,19,01:39.0,98981
888,820,55,19,01:40.0,100036
888,820,56,19,01:40.3,100316
888,820,57,19,01:40.6,100599
888,820,58,19,01:40.6,100576
888,820,59,19,01:39.9,99931
890,1,1,1,01:32.4,92425
890,1,2,1,01:28.6,88563
890,1,3,1,01:27.6,87640
890,1,4,1,01:27.6,87558
890,1,5,1,01:27.6,87583
890,1,6,1,01:27.7,87746
890,1,7,1,01:27.8,87791
890,1,8,1,01:28.1,88056
890,1,9,3,01:31.9,91901
890,1,10,8,01:46.9,106856
890,1,11,7,01:27.8,87751
890,1,12,5,01:28.4,88398
890,1,13,4,01:28.0,88019
890,1,14,2,01:28.2,88159
890,1,15,2,01:28.2,88201
890,1,16,2,01:28.1,88117
890,1,17,2,01:27.7,87703
890,1,18,2,01:28.2,88211
890,1,19,2,01:27.7,87736
890,1,20,2,01:27.9,87875
890,1,21,2,01:27.8,87848
890,1,22,2,01:27.7,87749
890,1,23,1,01:27.9,87882
890,1,24,1,01:27.7,87695
890,1,25,1,01:27.6,87613
890,1,26,1,01:27.8,87814
890,1,27,1,01:27.6,87555
890,1,28,1,01:27.3,87312
890,1,29,1,01:27.7,87669
890,1,30,1,01:27.9,87864
890,1,31,1,01:30.8,90758
890,1,32,4,01:45.3,105258
890,1,33,4,01:27.4,87435
890,1,34,2,01:28.5,88534
890,1,35,1,01:26.2,86194
890,1,36,1,01:26.6,86632
890,1,37,1,01:26.9,86898
890,1,38,1,01:26.2,86205
890,1,39,1,01:26.0,86035
890,1,40,1,01:26.0,85977
890,1,41,1,01:25.8,85798
890,1,42,1,01:26.2,86227
890,1,43,1,01:26.5,86515
890,1,44,1,01:26.7,86676
890,1,45,1,01:26.6,86606
890,1,46,1,01:26.8,86847
890,1,47,1,01:25.7,85744
890,1,48,1,01:25.9,85854
890,1,49,1,01:25.8,85846
890,1,50,1,01:29.6,89614
890,1,51,2,01:44.5,104458
890,1,52,2,01:25.7,85730
890,1,53,2,01:25.7,85653
890,1,54,2,01:25.6,85585
890,1,55,2,01:26.1,86115
890,1,56,1,01:25.5,85484
890,1,57,1,01:25.5,85520
890,1,58,1,01:25.8,85776
890,1,59,1,01:25.1,85100
890,1,60,1,01:25.1,85137
890,1,61,1,01:25.0,85046
890,1,62,1,01:25.5,85529
890,1,63,1,01:25.9,85935
890,1,64,1,01:25.3,85266
890,1,65,1,01:25.7,85656
890,1,66,1,01:25.7,85659
890,1,67,1,01:25.2,85157
890,1,68,1,01:25.3,85340
890,1,69,1,01:24.6,84647
890,1,70,1,01:27.7,87709
890,20,1,2,01:33.5,93534
890,20,2,2,01:28.0,88009
890,20,3,2,01:27.8,87816
890,20,4,2,01:27.8,87771
890,20,5,2,01:28.1,88060
890,20,6,2,01:27.9,87903
890,20,7,2,01:28.0,88025
890,20,8,2,01:27.9,87918
890,20,9,1,01:28.2,88243
890,20,10,1,01:28.5,88528
890,20,11,2,01:32.9,92869
890,20,12,7,01:46.7,106705
890,20,13,6,01:28.7,88658
890,20,14,4,01:28.5,88484
890,20,15,4,01:28.5,88490
890,20,16,4,01:28.8,88830
890,20,17,4,01:29.9,89927
890,20,18,4,01:29.0,88969
890,20,19,4,01:29.0,88961
890,20,20,4,01:28.3,88298
890,20,21,4,01:28.1,88060
890,20,22,4,01:29.0,89017
890,20,23,4,01:29.1,89137
890,20,24,2,01:28.6,88626
890,20,25,2,01:28.0,87955
890,20,26,2,01:27.4,87403
890,20,27,2,01:27.0,87006
890,20,28,2,01:26.9,86877
890,20,29,2,01:27.6,87573
890,20,30,2,01:27.6,87554
890,20,31,2,01:27.3,87300
890,20,32,1,01:27.5,87481
890,20,33,1,01:28.3,88276
890,20,34,1,01:31.4,91378
890,20,35,6,01:46.4,106363
890,20,36,6,01:28.1,88077
890,20,37,5,01:26.1,86127
890,20,38,4,01:26.2,86169
890,20,39,4,01:26.2,86197
890,20,40,4,01:26.4,86357
890,20,41,4,01:26.3,86284
890,20,42,4,01:26.0,86021
890,20,43,3,01:26.3,86295
890,20,44,2,01:26.0,86045
890,20,45,2,01:26.7,86678
890,20,46,2,01:26.8,86837
890,20,47,2,01:26.1,86098
890,20,48,2,01:26.2,86177
890,20,49,2,01:25.4,85406
890,20,50,2,01:25.9,85897
890,20,51,1,01:25.6,85610
890,20,52,1,01:25.2,85241
890,20,53,1,01:25.6,85625
890,20,54,1,01:25.8,85822
890,20,55,1,01:28.5,88528
890,20,56,4,01:43.2,103178
890,20,57,4,01:24.6,84553
890,20,58,4,01:25.0,84971
890,20,59,4,01:25.4,85388
890,20,60,3,01:25.5,85512
890,20,61,3,01:25.4,85446
890,20,62,3,01:25.8,85820
890,20,63,3,01:26.0,86029
890,20,64,3,01:24.9,84890
890,20,65,3,01:25.5,85548
890,20,66,3,01:25.7,85748
890,20,67,3,01:25.3,85278
890,20,68,3,01:26.4,86382
890,20,69,3,01:24.9,84949
890,20,70,3,01:26.7,86717
890,154,1,3,01:34.5,94535
890,154,2,3,01:28.2,88172
890,154,3,3,01:28.0,88003
890,154,4,3,01:27.5,87541
890,154,5,3,01:27.6,87631
890,154,6,3,01:27.9,87930
890,154,7,3,01:28.2,88217
890,154,8,3,01:27.9,87894
890,154,9,2,01:28.1,88145
890,154,10,2,01:28.5,88476
890,154,11,1,01:29.7,89697
890,154,12,1,01:28.5,88476
890,154,13,1,01:32.8,92807
890,154,14,5,01:46.4,106407
890,154,15,5,01:27.6,87628
890,154,16,5,01:28.8,88820
890,154,17,5,01:29.9,89869
890,154,18,5,01:28.8,88789
890,154,19,5,01:29.1,89059
890,154,20,5,01:28.5,88470
890,154,21,5,01:28.0,88049
890,154,22,5,01:28.7,88723
890,154,23,5,01:29.5,89496
890,154,24,3,01:28.7,88745
890,154,25,4,01:30.6,90606
890,154,26,7,01:44.6,104586
890,154,27,7,01:27.1,87076
890,154,28,7,01:26.6,86616
890,154,29,6,01:27.6,87628
890,154,30,6,01:26.6,86557
890,154,31,6,01:26.6,86621
890,154,32,6,01:27.0,87015
890,154,33,6,01:27.6,87567
890,154,34,6,01:27.2,87186
890,154,35,4,01:26.9,86946
890,154,36,4,01:26.3,86288
890,154,37,4,01:29.5,89504
890,154,38,6,01:40.2,100158
890,154,39,6,01:26.7,86655
890,154,40,6,01:27.0,86975
890,154,41,6,01:26.9,86852
890,154,42,6,01:26.5,86494
890,154,43,5,01:26.4,86412
890,154,44,5,01:26.5,86505
890,154,45,5,01:26.7,86714
890,154,46,5,01:26.7,86667
890,154,47,5,01:29.0,88955
890,154,48,7,01:44.5,104529
890,154,49,7,01:27.6,87596
890,154,50,6,01:25.6,85597
890,154,51,6,01:25.6,85612
890,154,52,6,01:25.5,85542
890,154,53,6,01:25.5,85520
890,154,54,6,01:25.3,85328
890,154,55,6,01:25.6,85639
890,154,56,6,01:25.4,85427
890,154,57,6,01:25.6,85609
890,154,58,6,01:25.9,85911
890,154,59,6,01:25.4,85363
890,154,60,6,01:26.0,86032
890,154,61,6,01:26.5,86492
890,154,62,6,01:25.8,85752
890,154,63,6,01:26.4,86444
890,154,64,6,01:25.9,85919
890,154,65,6,01:25.9,85949
890,154,66,6,01:25.7,85664
890,154,67,6,01:26.4,86369
890,154,68,6,01:25.7,85738
890,154,69,6,01:25.8,85783
890,154,70,6,01:25.8,85763
890,4,1,4,01:35.8,95751
890,4,2,4,01:29.5,89510
890,4,3,4,01:29.0,88952
890,4,4,4,01:28.7,88665
890,4,5,4,01:28.4,88427
890,4,6,4,01:28.3,88317
890,4,7,4,01:28.1,88078
890,4,8,4,01:28.1,88050
890,4,9,4,01:28.1,88107
890,4,10,3,01:28.5,88477
890,4,11,3,01:28.7,88731
890,4,12,2,01:31.6,91566
890,4,13,7,01:45.9,105909
890,4,14,6,01:28.3,88347
890,4,15,6,01:28.5,88547
890,4,16,6,01:28.1,88137
890,4,17,6,01:28.1,88140
890,4,18,6,01:28.5,88497
890,4,19,6,01:28.7,88730
890,4,20,6,01:28.4,88398
890,4,21,6,01:28.5,88464
890,4,22,6,01:28.6,88578
890,4,23,6,01:29.0,89036
890,4,24,4,01:29.9,89892
890,4,25,3,01:28.4,88384
890,4,26,3,01:27.8,87839
890,4,27,3,01:27.7,87732
890,4,28,3,01:27.5,87491
890,4,29,3,01:27.8,87806
890,4,30,3,01:28.1,88115
890,4,31,3,01:28.4,88378
890,4,32,2,01:27.9,87923
890,4,33,2,01:28.8,88799
890,4,34,5,01:32.4,92399
890,4,35,7,01:45.7,105701
890,4,36,7,01:26.6,86623
890,4,37,7,01:27.2,87188
890,4,38,5,01:27.4,87434
890,4,39,5,01:27.0,87040
890,4,40,5,01:26.8,86826
890,4,41,5,01:26.8,86767
890,4,42,5,01:26.3,86267
890,4,43,4,01:26.5,86525
890,4,44,4,01:26.4,86411
890,4,45,4,01:26.9,86887
890,4,46,4,01:26.6,86561
890,4,47,4,01:26.2,86156
890,4,48,4,01:29.0,88965
890,4,49,5,01:44.5,104515
890,4,50,5,01:26.0,85975
890,4,51,5,01:25.7,85682
890,4,52,5,01:25.8,85778
890,4,53,5,01:25.8,85820
890,4,54,5,01:25.8,85811
890,4,55,5,01:25.7,85736
890,4,56,5,01:25.4,85394
890,4,57,5,01:25.6,85631
890,4,58,5,01:25.9,85943
890,4,59,5,01:25.4,85415
890,4,60,5,01:26.0,86014
890,4,61,5,01:26.7,86714
890,4,62,5,01:25.6,85630
890,4,63,5,01:26.4,86397
890,4,64,5,01:25.9,85907
890,4,65,5,01:26.0,86020
890,4,66,5,01:25.7,85684
890,4,67,5,01:26.4,86390
890,4,68,5,01:25.6,85578
890,4,69,5,01:25.5,85494
890,4,70,5,01:25.8,85805
890,13,1,5,01:37.4,97444
890,13,2,5,01:29.3,89325
890,13,3,5,01:28.7,88749
890,13,4,5,01:28.9,88855
890,13,5,5,01:28.6,88571
890,13,6,5,01:28.3,88316
890,13,7,5,01:28.5,88539
890,13,8,5,01:28.8,88767
890,13,9,5,01:28.8,88780
890,13,10,4,01:29.3,89251
890,13,11,6,01:32.1,92109
890,13,12,10,01:47.6,107642
890,13,13,10,01:28.5,88511
890,13,14,9,01:28.9,88910
890,13,15,9,01:29.2,89242
890,13,16,9,01:29.8,89785
890,13,17,9,01:29.6,89589
890,13,18,9,01:29.5,89541
890,13,19,9,01:31.8,91763
890,13,20,9,01:28.8,88799
890,13,21,9,01:28.3,88330
890,13,22,9,01:28.3,88280
890,13,23,8,01:29.1,89111
890,13,24,8,01:28.4,88409
890,13,25,7,01:28.5,88486
890,13,26,6,01:28.4,88411
890,13,27,6,01:28.4,88444
890,13,28,6,01:28.0,88031
890,13,29,7,01:30.4,90368
890,13,30,7,01:29.4,89410
890,13,31,8,01:32.7,92659
890,13,32,10,01:45.5,105466
890,13,33,10,01:28.5,88539
890,13,34,9,01:26.7,86705
890,13,35,9,01:27.0,87025
890,13,36,9,01:27.2,87199
890,13,37,9,01:28.8,88755
890,13,38,8,01:30.0,89951
890,13,39,8,01:26.5,86521
890,13,40,8,01:26.4,86379
890,13,41,8,01:26.8,86787
890,13,42,8,01:26.5,86454
890,13,43,8,01:26.7,86729
890,13,44,8,01:27.2,87208
890,13,45,8,01:27.5,87464
890,13,46,8,01:27.0,87041
890,13,47,8,01:26.7,86696
890,13,48,8,01:29.8,89845
890,13,49,8,01:43.4,103398
890,13,50,8,01:25.7,85729
890,13,51,8,01:25.8,85774
890,13,52,8,01:25.9,85916
890,13,53,8,01:25.9,85854
890,13,54,8,01:25.6,85558
890,13,55,8,01:25.5,85478
890,13,56,8,01:25.5,85538
890,13,57,8,01:25.2,85249
890,13,58,8,01:25.3,85291
890,13,59,8,01:25.2,85176
890,13,60,8,01:25.4,85386
890,13,61,8,01:25.8,85809
890,13,62,8,01:25.5,85491
890,13,63,8,01:25.7,85674
890,13,64,8,01:25.7,85746
890,13,65,8,01:25.9,85938
890,13,66,8,01:26.4,86444
890,13,67,8,01:27.3,87350
890,13,68,8,01:26.9,86894
890,13,69,8,01:27.2,87222
890,13,70,8,01:27.8,87786
890,8,1,6,01:38.2,98188
890,8,2,6,01:29.4,89445
890,8,3,6,01:28.6,88619
890,8,4,6,01:28.7,88679
890,8,5,6,01:28.7,88675
890,8,6,6,01:28.4,88420
890,8,7,6,01:28.5,88470
890,8,8,6,01:28.7,88686
890,8,9,6,01:28.7,88674
890,8,10,5,01:29.3,89288
890,8,11,4,01:29.4,89370
890,8,12,3,01:28.3,88294
890,8,13,3,01:33.0,93016
890,8,14,10,01:47.0,106968
890,8,15,10,01:28.9,88853
890,8,16,10,01:29.5,89526
890,8,17,10,01:29.9,89853
890,8,18,10,01:29.6,89599
890,8,19,8,01:30.0,89997
890,8,20,8,01:27.5,87453
890,8,21,8,01:27.9,87902
890,8,22,8,01:28.5,88476
890,8,23,7,01:28.2,88177
890,8,24,7,01:27.9,87904
890,8,25,6,01:27.7,87713
890,8,26,5,01:27.4,87363
890,8,27,5,01:27.3,87272
890,8,28,5,01:26.9,86871
890,8,29,5,01:27.7,87658
890,8,30,5,01:27.0,87047
890,8,31,5,01:27.1,87054
890,8,32,5,01:27.9,87867
890,8,33,5,01:27.7,87681
890,8,34,4,01:28.1,88148
890,8,35,3,01:27.3,87298
890,8,36,3,01:26.8,86836
890,8,37,3,01:27.1,87058
890,8,38,3,01:27.7,87694
890,8,39,3,01:27.2,87192
890,8,40,3,01:27.5,87469
890,8,41,3,01:27.6,87626
890,8,42,3,01:31.2,91247
890,8,43,6,01:44.3,104330
890,8,44,6,01:26.4,86386
890,8,45,6,01:27.1,87087
890,8,46,6,01:26.1,86103
890,8,47,6,01:26.1,86123
890,8,48,5,01:25.8,85757
890,8,49,4,01:25.8,85830
890,8,50,4,01:26.1,86059
890,8,51,4,01:25.7,85718
